0,1,2,3,4,5,cov
NC_049504.1,GCA_027362595_20,4.51e-21,93.506,77,77,1.0
NC_049504.1,GCF_029277985_57,4.51e-21,93.506,77,77,1.0
NC_049504.1,GCA_013423885_59,4.51e-21,93.506,77,77,1.0
NC_049504.1,GCF_033688125_57,4.51e-21,93.506,77,77,1.0
NC_049504.1,GCF_033676985_58,4.51e-21,93.506,77,77,1.0
NC_049504.1,GCA_900475855_56,4.51e-21,93.506,77,77,1.0
NC_049504.1,GCA_037823755_6,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCA_011466075_54,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCA_002903305_14,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCA_047199155_54,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCA_047199155_43,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCF_001650275_7,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCA_964049305_7,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCF_024499305_19,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCF_024499305_7,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCA_900096795_57,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCA_900096795_45,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCA_001900655_64,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCA_001900655_52,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCA_017164755_7,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCF_020715385_76,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCA_045866585_73,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCF_028622335_33,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCF_041941495_38,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCA_964037725_7,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCA_009648795_77,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCA_041320005_7,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCA_900520285_19,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCA_900520285_7,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCA_028623105_6,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCF_004354285_6,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCF_013814485_7,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCA_008727215_42,1.57e-20,92.105,76,76,1.0
NC_049504.1,GCA_008727215_32,1.57e-20,92.105,76,76,1.0
NC_049506.1,GCA_026626145_73,1.3e-21,93.421,76,76,1.0
NC_049506.1,GCF_047127275_84,1.3e-21,93.421,76,76,1.0
NC_049506.1,GCF_002949415_38,1.3e-21,93.421,76,76,1.0
NC_049506.1,GCA_036496325_36,1.3e-21,93.421,76,76,1.0
NC_049506.1,GCF_026626145_73,1.3e-21,93.421,76,76,1.0
NC_049506.1,GCF_002950095_39,1.3e-21,93.421,76,76,1.0
NC_049506.1,GCA_002950095_39,1.3e-21,93.421,76,76,1.0
NC_049506.1,GCA_047127275_84,1.3e-21,93.421,76,76,1.0
NC_049506.1,GCA_010231685_70,1.3e-21,93.421,76,76,1.0
NC_049506.1,GCA_033977085_57,1.3e-21,93.421,76,76,1.0
NC_049506.1,GCF_010231685_70,1.3e-21,93.421,76,76,1.0
NC_049506.1,GCA_002949415_38,1.3e-21,93.421,76,76,1.0
NC_049506.1,GCF_025916175_58,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_003072645_108,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_003072645_28,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_044162305_58,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_023547145_58,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_029277985_57,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_044162895_58,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_020150375_51,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_029278185_57,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_038442735_57,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_033687125_25,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_045925845_74,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_045925845_74,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_029277825_56,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_040208285_57,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_033687125_25,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_040312265_56,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_005157325_55,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_027362595_20,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_019343475_46,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_003204135_28,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_029278185_57,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_045689315_77,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_029193595_58,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_045689315_77,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_033676985_58,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_010748935_56,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_010748935_56,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_964063335_70,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_020150375_51,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_040312265_56,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_029277825_56,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_019343475_46,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_025583505_57,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_025916175_58,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_044162305_58,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_900475855_56,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_044162895_58,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_038442735_57,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_040208285_57,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_003072645_108,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_003072645_28,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_016618195_57,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_964063335_70,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_013423885_59,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_003204135_28,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_023547145_58,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_029193595_58,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_025583505_57,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_044162235_58,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_016618195_57,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_044162235_58,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_033688125_57,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_005157325_55,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_027362595_20,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_029277985_57,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_013423885_59,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_033688125_57,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCF_033676985_58,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_900475855_56,4.540000000000001e-21,93.506,77,77,1.0
NC_049506.1,GCA_037823755_6,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCA_011466075_54,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCA_002903305_14,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCA_047199155_54,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCA_047199155_43,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCF_001650275_7,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCA_964049305_7,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCF_024499305_19,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCF_024499305_7,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCA_900096795_57,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCA_900096795_45,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCA_001900655_64,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCA_001900655_52,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCA_017164755_7,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCF_020715385_76,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCA_045866585_73,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCF_028622335_33,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCF_041941495_38,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCA_964037725_7,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCA_009648795_77,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCA_041320005_7,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCA_900520285_19,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCA_900520285_7,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCA_028623105_6,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCF_004354285_6,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCF_013814485_7,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCA_008727215_42,1.58e-20,92.105,76,76,1.0
NC_049506.1,GCA_008727215_32,1.58e-20,92.105,76,76,1.0
NC_049510.1,GCA_029910555_23,1.41e-17,92.647,68,75,0.9066666666666666
NC_049510.1,GCA_030849145_23,1.41e-17,92.647,68,75,0.9066666666666666
NC_049510.1,GCA_030849185_23,1.41e-17,92.647,68,75,0.9066666666666666
NC_049510.1,GCA_030849445_23,1.41e-17,92.647,68,75,0.9066666666666666
NC_049510.1,GCA_029910575_23,1.41e-17,92.647,68,75,0.9066666666666666
NC_049510.1,GCA_030849165_23,1.41e-17,92.647,68,75,0.9066666666666666
NC_049510.1,GCF_004295345_7,4.91e-17,90.278,72,76,0.9473684210526315
NC_049510.1,GCA_004358345_40,4.91e-17,90.278,72,76,0.9473684210526315
NC_049510.1,GCA_004295345_7,4.91e-17,90.278,72,76,0.9473684210526315
NC_049510.1,GCA_000019525_67,4.91e-17,90.278,72,76,0.9473684210526315
NC_049510.1,GCA_000019525_66,4.91e-17,90.278,72,76,0.9473684210526315
NC_049510.1,GCA_000019525_65,4.91e-17,90.278,72,76,0.9473684210526315
NC_049510.1,GCA_000019525_64,4.91e-17,90.278,72,76,0.9473684210526315
NC_049510.1,GCA_000019525_63,4.91e-17,90.278,72,76,0.9473684210526315
NC_049510.1,GCA_000019525_62,4.91e-17,90.278,72,76,0.9473684210526315
NC_049510.1,GCA_000019525_59,4.91e-17,90.278,72,76,0.9473684210526315
NC_049510.1,GCF_004358345_40,4.91e-17,90.278,72,76,0.9473684210526315
NC_049510.1,GCF_000019525_67,4.91e-17,90.278,72,76,0.9473684210526315
NC_049510.1,GCF_000019525_66,4.91e-17,90.278,72,76,0.9473684210526315
NC_049510.1,GCF_000019525_65,4.91e-17,90.278,72,76,0.9473684210526315
NC_049510.1,GCF_000019525_64,4.91e-17,90.278,72,76,0.9473684210526315
NC_049510.1,GCF_000019525_63,4.91e-17,90.278,72,76,0.9473684210526315
NC_049510.1,GCF_000019525_62,4.91e-17,90.278,72,76,0.9473684210526315
NC_049510.1,GCF_000019525_59,4.91e-17,90.278,72,76,0.9473684210526315
NC_049512.1,GCA_009665335_79,1.87e-19,94.203,69,76,0.9078947368421053
NC_049512.1,GCF_001952955_55,1.87e-19,94.203,69,76,0.9078947368421053
NC_049512.1,GCA_001952955_55,1.87e-19,94.203,69,76,0.9078947368421053
NC_049512.1,GCF_009665335_79,1.87e-19,94.203,69,76,0.9078947368421053
NC_049512.1,GCF_034480175_16,7.93e-18,92.754,69,76,0.9078947368421053
NC_049512.1,GCF_030991385_8,7.93e-18,92.754,69,76,0.9078947368421053
NC_049512.1,GCA_034480175_16,7.93e-18,92.754,69,76,0.9078947368421053
NC_049512.1,GCF_001679745_0,7.93e-18,92.754,69,76,0.9078947368421053
NC_049512.1,GCA_047497145_111,7.93e-18,92.754,69,76,0.9078947368421053
NC_049512.1,GCA_030991385_8,7.93e-18,92.754,69,76,0.9078947368421053
NC_049512.1,GCA_001679745_0,7.93e-18,92.754,69,76,0.9078947368421053
NC_049512.1,GCF_047497145_111,7.93e-18,92.754,69,76,0.9078947368421053
NC_049512.1,GCA_002212025_39,7.93e-18,92.754,69,76,0.9078947368421053
NC_049512.1,GCF_002212025_39,7.93e-18,92.754,69,76,0.9078947368421053
NC_048627.1,GCF_047324235_32,2.2e-23,94.737,76,76,1.0
NC_048627.1,GCA_047324235_32,2.2e-23,94.737,76,76,1.0
NC_048627.1,GCF_047324175_38,2.2e-23,94.737,76,76,1.0
NC_048627.1,GCA_047324175_38,2.2e-23,94.737,76,76,1.0
NC_048638.1,GCA_018687195_17,1.13e-24,92.045,88,88,1.0
NC_048638.1,GCA_013307225_17,1.13e-24,92.045,88,88,1.0
NC_048638.1,GCF_040409805_18,1.13e-24,92.045,88,88,1.0
NC_048638.1,GCF_040409795_25,1.13e-24,92.045,88,88,1.0
NC_048638.1,GCA_040409795_25,1.13e-24,92.045,88,88,1.0
NC_048638.1,GCF_013307225_17,1.13e-24,92.045,88,88,1.0
NC_048638.1,GCA_040409805_18,1.13e-24,92.045,88,88,1.0
NC_048638.1,GCF_018687195_17,1.13e-24,92.045,88,88,1.0
NC_048638.1,GCF_003008535_50,1.3799999999999998e-23,90.909,88,88,1.0
NC_048638.1,GCA_003008535_50,1.3799999999999998e-23,90.909,88,88,1.0
NC_048638.1,GCF_035658415_61,1.3799999999999998e-23,90.909,88,88,1.0
NC_048638.1,GCA_035658415_61,1.3799999999999998e-23,90.909,88,88,1.0
NC_048638.1,GCA_003595175_39,1.3799999999999998e-23,90.909,88,88,1.0
NC_048638.1,GCF_003595175_39,1.3799999999999998e-23,90.909,88,88,1.0
NC_048638.1,GCA_030866745_19,7.16e-21,93.243,74,77,0.961038961038961
NC_048638.1,GCF_030866745_19,7.16e-21,93.243,74,77,0.961038961038961
NC_048638.1,GCF_014489515_47,7.16e-21,93.243,74,77,0.961038961038961
NC_048638.1,GCA_011302055_18,7.16e-21,93.243,74,77,0.961038961038961
NC_048638.1,GCA_014489515_47,7.16e-21,93.243,74,77,0.961038961038961
NC_048638.1,GCF_011302055_18,7.16e-21,93.243,74,77,0.961038961038961
NC_048638.1,GCA_963422305_30,2.5e-20,94.286,70,75,0.9333333333333333
NC_048638.1,GCA_965116065_13,2.5e-20,94.286,70,75,0.9333333333333333
NC_048638.1,GCA_964291325_7,2.5e-20,94.286,70,75,0.9333333333333333
NC_048639.1,GCF_035658415_61,2.22e-27,93.182,88,88,1.0
NC_048639.1,GCA_035658415_61,2.22e-27,93.182,88,88,1.0
NC_048639.1,GCA_003595175_39,2.22e-27,93.182,88,88,1.0
NC_048639.1,GCF_003595175_39,2.22e-27,93.182,88,88,1.0
NC_048639.1,GCA_018687195_17,9.440000000000001e-26,92.045,88,88,1.0
NC_048639.1,GCA_013307225_17,9.440000000000001e-26,92.045,88,88,1.0
NC_048639.1,GCF_000015045_3,9.440000000000001e-26,92.045,88,88,1.0
NC_048639.1,GCA_000015045_3,9.440000000000001e-26,92.045,88,88,1.0
NC_048639.1,GCF_040409805_18,9.440000000000001e-26,92.045,88,88,1.0
NC_048639.1,GCF_040409795_25,9.440000000000001e-26,92.045,88,88,1.0
NC_048639.1,GCA_040409795_25,9.440000000000001e-26,92.045,88,88,1.0
NC_048639.1,GCF_013307225_17,9.440000000000001e-26,92.045,88,88,1.0
NC_048639.1,GCA_040409805_18,9.440000000000001e-26,92.045,88,88,1.0
NC_048639.1,GCF_018687195_17,9.440000000000001e-26,92.045,88,88,1.0
NC_048639.1,GCF_026686735_34,1.1499999999999999e-24,90.909,88,88,1.0
NC_048639.1,GCA_026686735_34,1.1499999999999999e-24,90.909,88,88,1.0
NC_048639.1,GCA_030866745_19,7.26e-21,93.243,74,77,0.961038961038961
NC_048639.1,GCF_030866745_19,7.26e-21,93.243,74,77,0.961038961038961
NC_048639.1,GCF_014489515_47,7.26e-21,93.243,74,77,0.961038961038961
NC_048639.1,GCA_011302055_18,7.26e-21,93.243,74,77,0.961038961038961
NC_048639.1,GCA_014489515_47,7.26e-21,93.243,74,77,0.961038961038961
NC_048639.1,GCF_011302055_18,7.26e-21,93.243,74,77,0.961038961038961
NC_048639.1,GCF_046844695_73,7.26e-21,90.123,81,88,0.9204545454545454
NC_048639.1,GCA_046844695_73,7.26e-21,90.123,81,88,0.9204545454545454
NC_048647.1,GCA_009661485_103,1.9e-25,93.976,83,87,0.9540229885057471
NC_048650.1,GCF_037901235_18,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_002173735_18,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_002456135_19,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_002202135_18,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_040208455_0,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_000010925_51,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_002220195_51,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_000010945_48,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_001766255_15,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_002220195_51,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_009914215_18,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_002173775_18,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_008365315_19,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_037901235_18,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_001183745_22,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_001766255_15,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_040208445_3,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_001628715_52,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_002173775_18,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_001766235_38,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_000010845_51,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_000010825_51,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_003391275_3,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_000010885_51,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_001766235_38,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_002173735_18,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_000010925_51,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_000723785_38,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_002549835_15,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_002549835_15,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_004014775_55,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_000241585_51,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_002202135_18,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_000010945_48,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_009914215_18,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_000723785_38,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_003323795_52,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_000010965_51,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_001499615_23,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_000010905_51,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_001183745_22,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_000010905_51,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_040208455_0,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_004014775_55,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_008365315_19,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_000010865_51,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_000010865_51,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_040208445_3,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_001628715_52,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_000010845_51,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_001499615_23,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_000010825_51,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_000010965_51,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_003323795_52,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_000010885_51,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_003391275_3,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCF_002456135_19,2.71e-22,94.595,74,75,0.9866666666666667
NC_048650.1,GCA_965116375_40,1.41e-19,93.056,72,76,0.9473684210526315
NC_048650.1,GCF_009834205_35,1.41e-19,91.892,74,74,1.0
NC_048650.1,GCF_004011095_23,1.41e-19,91.892,74,75,0.9866666666666667
NC_048650.1,GCF_009834185_40,1.41e-19,91.892,74,75,0.9866666666666667
NC_048650.1,GCF_004011135_16,1.41e-19,91.892,74,74,1.0
NC_048650.1,GCF_001641005_26,1.41e-19,91.892,74,75,0.9866666666666667
NC_048650.1,GCA_009834185_40,1.41e-19,91.892,74,75,0.9866666666666667
NC_048650.1,GCA_001641005_26,1.41e-19,91.892,74,75,0.9866666666666667
NC_048650.1,GCA_004011095_23,1.41e-19,91.892,74,75,0.9866666666666667
NC_048650.1,GCA_009834205_35,1.41e-19,91.892,74,74,1.0
NC_048650.1,GCA_004011135_16,1.41e-19,91.892,74,74,1.0
NC_048650.1,GCF_000023265_15,4.91e-19,92.958,71,77,0.922077922077922
NC_048650.1,GCA_000023265_15,4.91e-19,92.958,71,77,0.922077922077922
NC_048650.1,GCF_045206235_65,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCF_045039825_71,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCA_036239155_66,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCA_023168385_11,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCA_045210185_65,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCF_002556545_15,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCF_041438665_12,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCF_007113425_21,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCA_009498275_71,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCA_036082875_62,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCF_045209325_71,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCF_042447705_15,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCF_036082875_62,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCA_038242915_65,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCF_001704195_14,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCA_000495635_65,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCF_045207255_60,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCF_010523235_21,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCA_036345255_59,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCF_045039715_20,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCF_036248295_74,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCA_947311705_13,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCF_016803985_14,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCA_001975025_66,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCA_024582875_21,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCF_036010605_18,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCA_030388665_64,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCA_045209585_66,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCF_045343905_22,1.71e-18,91.892,74,74,1.0
NC_048650.1,GCA_010669165_59,1.71e-18,91.892,74,74,1.0
NC_048652.1,GCA_029762395_24,3.0199999999999995e-23,97.26,73,74,0.9864864864864865
NC_048652.1,GCF_023586825_86,4.4900000000000005e-21,93.333,75,75,1.0
NC_048652.1,GCF_016904925_91,4.4900000000000005e-21,93.333,75,75,1.0
NC_048652.1,GCA_016904925_91,4.4900000000000005e-21,93.333,75,75,1.0
NC_048652.1,GCA_023586825_86,4.4900000000000005e-21,93.333,75,75,1.0
NC_048652.1,GCF_023586845_86,4.4900000000000005e-21,93.333,75,75,1.0
NC_048652.1,GCA_023586845_86,4.4900000000000005e-21,93.333,75,75,1.0
NC_048652.1,GCA_015709595_43,1.2e-15,92.308,65,72,0.9027777777777778
NC_048654.1,GCA_020541345_27,2.74e-20,92.0,75,75,1.0
NC_048654.1,GCF_020541245_5,9.57e-20,93.056,72,74,0.972972972972973
NC_048654.1,GCA_020541245_5,9.57e-20,93.056,72,74,0.972972972972973
NC_048654.1,GCF_900698955_14,3.34e-19,92.958,71,72,0.9861111111111112
NC_048654.1,GCA_900698965_13,3.34e-19,92.958,71,72,0.9861111111111112
NC_048654.1,GCA_900143135_13,3.34e-19,92.958,71,72,0.9861111111111112
NC_048654.1,GCF_900143135_13,3.34e-19,92.958,71,72,0.9861111111111112
NC_048654.1,GCA_900698955_14,3.34e-19,92.958,71,72,0.9861111111111112
NC_048654.1,GCF_900698965_13,3.34e-19,92.958,71,72,0.9861111111111112
NC_048654.1,GCA_013426095_57,1.17e-18,90.667,75,75,1.0
NC_048654.1,GCA_000748245_50,1.17e-18,90.667,75,75,1.0
NC_048654.1,GCF_031036455_50,1.17e-18,90.667,75,75,1.0
NC_048654.1,GCA_020714885_57,1.17e-18,90.667,75,75,1.0
NC_048654.1,GCA_031036455_50,1.17e-18,90.667,75,75,1.0
NC_048654.1,GCF_031035935_49,1.17e-18,90.667,75,75,1.0
NC_048654.1,GCA_963575445_77,1.17e-18,90.667,75,75,1.0
NC_048654.1,GCA_030553135_54,1.17e-18,90.667,75,75,1.0
NC_048654.1,GCA_031035935_49,1.17e-18,90.667,75,75,1.0
